dbms,filenr,sentence,KeySentence,Context,Parameter,Formula,Condition
pg,7,The configuration really depends on your machine and the working data set,,,,,
pg,7,"If your working set of data can easily fit into your RAM, then you might want to increase the shared_buffer value to contain your entire database, so that the whole working set of data can reside in cache",,,,,
pg,7,"That said, you obviously do not want to reserve all RAM for PostgreSQL",1,1359,shared_buffers,P < memory,
pg,7,"In production environments, it is observed that a large value for shared_buffer gives really good performance, though you should always benchmark to find the right balance",,,,,
pg,7,Check shared_buffer ValueTransact-SQL,,,,,
pg,7,testdb=# SHOW shared_buffers;,,,,,
pg,7,shared_buffers,,,,,
pg,7,----------------,,,,,
pg,7,128MB,,,,,
pg,7,"(1 row)12345testdb=# SHOW shared_buffers;shared_buffers----------------128MB(1 row) Note: Be careful as some kernels do not allow a bigger value, specifically in Windows there is no use of higher value",,,,,
pg,7,wal_buffersPostgreSQL writes its WAL (write ahead log) record into the buffers and then these buffers are flushed to disk,,,,,
pg,7,"The default size of the buffer, defined by wal_buffers, is 16MB, but if you have a lot of concurrent connections then a higher value can give better performance",,,,,
pg,7,effective_cache_sizeThe effective_cache_size provides an estimate of the memory available for disk caching,,,,,
pg,7,"It is just a guideline, not the exact allocated memory or cache size",,,,,
pg,7,It does not allocate actual memory but tells the optimizer the amount of cache available in the kernel,,,,,
pg,7,"If the value of this is set too low the query planner can decide not to use some indexes, even if they’d be helpful",,,,,
pg,7,"Therefore, setting a large value is always beneficial",,,,,
pg,7,work_memThis configuration is used for complex sorting,,,,,
pg,7,If you have to do complex sorting then increase the value of work_mem for good results,,,,,
pg,7,In-memory sorts are much faster than sorts spilling to disk,,,,,
pg,7,Setting a very high value can cause a memory bottleneck for your deployment environment because this parameter is per user sort operation,,,,,
pg,7,"Therefore, if you have many users trying to execute sort operations, then the system will allocate work_mem * total sort operations  for all users",,,,,
pg,7,Setting this parameter globally can cause very high memory usage,,,,,
pg,7,So it is highly recommended to modify this at the session level,,,,,
pg,7,work_mem = 2MBShell,,,,,
pg,7,"testdb=# SET work_mem TO ""2MB"";",,,,,
pg,7,testdb=# EXPLAIN SELECT * FROM bar ORDER BY bar,,,,,
pg,7,b;,,,,,
pg,7,QUERY PLAN,,,,,
pg,7,-----------------------------------------------------------------------------------,,,,,
pg,7,Gather Merge  (cost=509181.84,,,,,
pg,7,1706542.14 rows=10000116 width=24),,,,,
pg,7,Workers Planned: 4,,,,,
pg,7,->  Sort  (cost=508181.79,,,,,
pg,7,514431.86 rows=2500029 width=24),,,,,
pg,7,Sort Key: b,,,,,
pg,7,->  Parallel Seq Scan on bar  (cost=0.00,,,,,
pg,7,88695.29 rows=2500029 width=24),,,,,
pg,7,"(5 rows)12345678910testdb=# SET work_mem TO ""2MB"";testdb=# EXPLAIN SELECT * FROM bar ORDER BY bar",,,,,
pg,7,b;                                    QUERY PLAN                                     -----------------------------------------------------------------------------------Gather Merge  (cost=509181.84,,,,,
pg,7,1706542.14 rows=10000116 width=24)   Workers Planned: 4   ->  Sort  (cost=508181.79,,,,,
pg,7,514431.86 rows=2500029 width=24)         Sort Key: b         ->  Parallel Seq Scan on bar  (cost=0.00,,,,,
pg,7,88695.29 rows=2500029 width=24)(5 rows) The initial query’s sort node has an estimated cost of 514431.86,,,,,
pg,7,Cost is an arbitrary unit of computation,,,,,
pg,7,"For the above query, we have a work_mem of only 2MB",,,,,
pg,7,"For testing purposes, let’s increase this to 256MB and see if there is any impact on cost",1,1402,work_mem,P = 256MB,
pg,7,work_mem = 256MBShell,,,,,
pg,7,"testdb=# SET work_mem TO ""256MB"";",,,,,
pg,7,testdb=# EXPLAIN SELECT * FROM bar ORDER BY bar,,,,,
pg,7,b;,,,,,
pg,7,QUERY PLAN,,,,,
pg,7,-----------------------------------------------------------------------------------,,,,,
pg,7,Gather Merge  (cost=355367.34,,,,,
pg,7,1552727.64 rows=10000116 width=24),,,,,
pg,7,Workers Planned: 4,,,,,
pg,7,->  Sort  (cost=354367.29,,,,,
pg,7,360617.36 rows=2500029 width=24),,,,,
pg,7,Sort Key: b,,,,,
pg,7,->  Parallel Seq Scan on bar  (cost=0.00,,,,,
pg,7,"88695.29 rows=2500029 width=24)123456789testdb=# SET work_mem TO ""256MB"";testdb=# EXPLAIN SELECT * FROM bar ORDER BY bar",,,,,
pg,7,b;                                    QUERY PLAN                                     -----------------------------------------------------------------------------------Gather Merge  (cost=355367.34,,,,,
pg,7,1552727.64 rows=10000116 width=24)   Workers Planned: 4   ->  Sort  (cost=354367.29,,,,,
pg,7,360617.36 rows=2500029 width=24)         Sort Key: b         ->  Parallel Seq Scan on bar  (cost=0.00,,,,,
pg,7,88695.29 rows=2500029 width=24) The query cost is reduced to 360617.36 from 514431.86 — a 30% reduction,,,,,
pg,7,maintenance_work_memmaintenance_work_mem is a memory setting used for maintenance tasks,,,,,
pg,7,The default value is 64MB,,,,,
pg,7,"Setting a large value helps in tasks like VACUUM, RESTORE, CREATE INDEX, ADD FOREIGN KEY and ALTER TABLE",,,,,
pg,7,maintenance_work_mem = 10MBShell,,,,,
pg,7,postgres=# CHECKPOINT;,,,,,
pg,7,postgres=# SET maintenance_work_mem to '10MB';,,,,,
pg,7,postgres=# CREATE INDEX foo_idx ON foo (c);,,,,,
pg,7,CREATE INDEX,,,,,
pg,7,Time: 170091.371 ms (02:50.091)123456postgres=# CHECKPOINT;postgres=# SET maintenance_work_mem to '10MB'; postgres=# CREATE INDEX foo_idx ON foo (c);CREATE INDEXTime: 170091.371 ms (02:50.091) maintenance_work_mem = 256MBShell,,,,,
pg,7,postgres=# CHECKPOINT;,,,,,
pg,7,postgres=# set maintenance_work_mem to '256MB';,,,,,
pg,7,postgres=# CREATE INDEX foo_idx ON foo (c);,,,,,
pg,7,CREATE INDEX,,,,,
pg,7,"Time: 111274.903 ms (01:51.275)123456postgres=# CHECKPOINT;postgres=# set maintenance_work_mem to '256MB'; postgres=# CREATE INDEX foo_idx ON foo (c);CREATE INDEXTime: 111274.903 ms (01:51.275) The index creation time is 170091.371ms when maintenance_work_mem is set to only 10MB, but that is reduced to 111274.903 ms when we increase maintenance_work_mem setting to 256MB",1,,maintenance_work_mem,P = 256MB,
pg,7,synchronous_commitThis is used to enforce that commit will wait for WAL to be written on disk before returning a success status to the client,,,,,
pg,7,This is a trade-off between performance and reliability,,,,,
pg,7,"If your application is designed such that performance is more important than the reliability, then turn off synchronous_commit",1,,synchronous_commit,P = off,
pg,7,This means that there will be a time gap between the success status and a guaranteed write to disk,,,,,
pg,7,"In the case of a server crash, data might be lost even though the client received a success message on commit",,,,,
pg,7,"In this case, a transaction commits very quickly because it will not wait for a WAL file to be flushed, but reliability is compromised",,,,,
pg,7,"checkpoint_timeout, checkpoint_completion_targetPostgreSQL writes changes into WAL",,,,,
pg,7,The checkpoint process flushes the data into the data files,,,,,
pg,7,This activity is done when CHECKPOINT occurs,,,,,
pg,7,This is an expensive operation and can cause a huge amount of IO,,,,,
pg,7,This whole process involves expensive disk read/write operations,,,,,
pg,7,Users can always issue CHECKPOINT whenever it seems necessary or automate the system by PostgreSQL’s parameters checkpoint_timeout and checkpoint_completion_target,,,,,
pg,7,The checkpoint_timeout parameter is used to set time between WAL checkpoints,,,,,
pg,7,"Setting this too low decreases crash recovery time, as more data is written to disk, but it hurts performance too since every checkpoint ends up consuming valuable system resources",,,,,
pg,7,The checkpoint_completion_target is the fraction of time between checkpoints for checkpoint completion,,,,,
pg,7,A high frequency of checkpoints can impact performance,,,,,
pg,7,"For smooth checkpointing, checkpoint_timeout must be a low value",,,,,
pg,7,Otherwise the OS will accumulate all the dirty pages until the ratio is met and then go for a big flush,,,,,
pg,7,ConclusionThere are more parameters that can be tuned to gain better performance but those have less impact than the ones highlighted here,,,,,
pg,7,"In the end, we must always keep in mind that not all parameters are relevant for all applications types",,,,,
pg,7,Some applications perform better by tuning a parameter and some don’t,,,,,
pg,7,Tuning PostgreSQL Database Parameters must be done for the specific needs of an application and the OS it runs on,,,,,
pg,7,"Related postsYou can read my post about tuning Linux parameters for PostgreSQL database performancePlus another recent post on benchmarks:Tuning PostgreSQL for sysbench-tpccYou May Also LikeIf your PostgreSQL database is running on a Linux OS, be sure to read my post about tuning Linux parameters to optimize PostgreSQL database performance",,,,,
pg,7,"After tuning your PostgreSQL database to improve its performance, the next step is to put your optimized database to the test",,,,,
pg,7,"With sysbench, you can quickly evaluate your database’s performance",,,,,
pg,7,This process is especially important if you plan to run your database under an intensive workload,,,,,
pg,7,"Our blog article, Tuning PostgreSQL for sysbench-tpcc, can guide you through the benchmarking process",,,,,
pg,7,Optimizing your database is one way to course-correct poor database performance,,,,,
pg,7,"However, the problem is not always the database itself! There are several causes that can contribute to your database’s lackluster performance",,,,,
pg,7,Our solution brief details the Top 5 Causes of Poor Database Performance,,,,,
pg,7,"With this crucial information, you can better implement a quick and efficient resolution",,,,,
pg,7,Related,,,,,
pg,7,AuthorIbrar AhmedJoined Percona in the month of July 2018,,,,,
pg,7,"Before joining Percona, Ibrar worked as a Senior Database Architect at EnterpriseDB for 10 Years",,,,,
pg,7,Ibrar has 18 years of software development experience,,,,,
pg,7,Ibrar authored multiple books on PostgreSQL,,,,,
pg,7,Share this postFacebookTwitterLinkedInEmailComments (4),,,,,
pg,7,fpuga,,,,,
pg,7,I understad that most of this suggestions like using 25% of RAM for shared_buffer is for servers that are only running PostgreSQL and not for servers that also run a web server or other services,,,,,
pg,7,"Is this true? September 1, 2018 at 11:42 am",,,,,
pg,7,Ibrar Ahmed,,,,,
pg,7,Most of the tuning advices are for the dedicated “database” server,,,,,
pg,7,In case of shared system where you are running database and some,,,,,
pg,7,other server on a single machine need to be tuned accordingly,,,,,
pg,7,"September 3, 2018 at 10:50 am",,,,,
pg,7,Glyn,,,,,
pg,7,"That shared_buffer advice isn’t great, especially if applied to modern systems with large volumes of ram",,,,,
pg,7,"Generally there’s a tipping point, and it’s much lower than you’d think",,,,,
pg,7,,,,,,
pg,7,A better approach is to use pg_buffercache extension to inspect the system under typical load and tune down,,,,,
pg,7,"September 3, 2018 at 6:26 am",,,,,
pg,7,joshuamills235,,,,,
pg,7,In this post you are very thoughtful,,,,,
pg,7,I am very happy to read this post,,,,,
pg,7,It’s so motivational post for me,,,,,
pg,7,I would like to very thankful for this best and most important information,,,,,
pg,7,For more info :-https://www,,,,,
pg,7,autoupgrades,,,,,
pg,7,co,,,,,
pg,7,"nz/ August 2, 2019 at 9:43 amComments are closed",,,,,
pg,7,Use Percona's Technical Forum to ask any follow-up questions on this blog topic,,,,,
pg,7,,,,,,
pg,7,"How Can We Help? Percona's experts can maximize your application performance with our open source database support, managed services or consulting",,,,,
pg,7,Contact usSubscribeWant to get weekly updates listing the latest blog posts? Subscribe now and we'll send you an update every Friday at 1pm ET,,,,,
pg,7,Subscribe to our blog CategoriesMySQL(3355)Insight for DBAs(1528)Percona Software(1479)Percona Events(870)MongoDB(549)Insight for Developers(472)Benchmarks(340)Percona Live(332)Webinars(287)Cloud(276)PostgreSQL(176)Monitoring(164)MariaDB(157)Percona Services(138)ProxySQL(127)Security(125)Hardware and Storage(105)Storage Engine(52)Database Trends(46)Percona Announcements(10)  Percona Blog RSS Feed,,,,,
pg,7,Upcoming WebinarsThe Open Source Alternative to Paying for MongoDBWhy PostgreSQL Is Becoming A Migration Target For EnterpriseHow To Measure Linux Performance WrongConverting MongoDB to Percona Server for MongoDBMoving MongoDB to the Cloud: Strategies and Points To ConsiderAll Webinars,,,,,
pg,7,"»ServicesSupportManaged ServicesConsultingTrainingProductsMySQL SoftwareMongoDB SoftwarePostgreSQL DistributionKubernetesMonitoring & ManagementResourcesSolution BriefsWhite PapersWebinarsCase StudiesDatasheetsMoreBlogCommunity BlogTechnical Forum HelpAboutCustomersNewsroomAboutCareers Contact UsSales & General Inquiries (888) 316-9775 (USA) (208) 473-2904 (USA) +44 203 608 6727 (UK) 0-808-169-6490 (UK) 0-800-724-4569 (GER)MySQL, InnoDB, MariaDB and MongoDB are trademarks of their respective owners",,,,,
pg,7,Proudly running Percona Server for MySQL,,,,,
pg,7,Terms of Use |,,,,,
pg,7,Privacy |,,,,,
pg,7,Copyright |,,,,,
pg,7,LegalCopyright © 2006-2020 Percona LLC,,,,,
pg,7,,,,,,
pg,8,A Performance Cheat Sheet for PostgreSQL | Severalnines,,,,,
pg,8,Login,,,,,
pg,8,Sign up,,,,,
pg,8,ProductClusterControl Free Community Edition,,,,,
pg,8,ClusterControl Enterprise Edition,,,,,
pg,8,Severalnines Labs,,,,,
pg,8,Download,,,,,
pg,8,Pricing Plans,,,,,
pg,8,ResourcesWebinars,,,,,
pg,8,Whitepapers,,,,,
pg,8,Tutorials,,,,,
pg,8,Trainings,,,,,
pg,8,ClusterControl Certification,,,,,
pg,8,SupportDocumentation,,,,,
pg,8,Community Help,,,,,
pg,8,ClusterControl on Slack,,,,,
pg,8,Knowledge Base,,,,,
pg,8,Blog,,,,,
pg,8,About usCompany,,,,,
pg,8,Careers,,,,,
pg,8,Customers,,,,,
pg,8,Partners,,,,,
pg,8,Contact us,,,,,
pg,8,Login / Sign Up,,,,,
pg,8,Subscribe for newsletter,,,,,
pg,8,Filters,,,,,
pg,8,Severalnines Database Blog,,,,,
pg,8,Back to Home Page,,,,,
pg,8,Clear all,,,,,
pg,8,Apply,,,,,
pg,8,Filters,,,,,
pg,8,Close Filters,,,,,
pg,8,Subscribe,,,,,
pg,8,Categories:,,,,,
pg,8,ClusterControl,,,,,
pg,8,Backup Management,,,,,
pg,8,Monitoring & Alerting,,,,,
pg,8,Deployment & Scaling,,,,,
pg,8,Upgrades & Patches,,,,,
pg,8,Security & Compliance,,,,,
pg,8,Operational Reporting,,,,,
pg,8,Configuration Management,,,,,
pg,8,Recovery & Repair,,,,,
pg,8,Performance Management,,,,,
pg,8,Cloud,,,,,
pg,8,Industry News & Events,,,,,
pg,8,Database - General,,,,,
pg,8,Technologies:,,,,,
pg,8,Docker,,,,,
pg,8,Galera Cluster,,,,,
pg,8,MariaDB,,,,,
pg,8,MongoDB,,,,,
pg,8,MySQL,,,,,
pg,8,MySQL NDB Cluster,,,,,
pg,8,PostgreSQL,,,,,
pg,8,TimescaleDB,,,,,
pg,8,Tags:,,,,,
pg,8,Home Page,,,,,
pg,8,A Performance Cheat Sheet for PostgreSQL,,,,,
pg,8,Sebastian Insausti,,,,,
pg,8,"June 18, 2018",,,,,
pg,8,Severalnines,,,,,
pg,8,"August 26, 2019",,,,,
pg,8,Posted in:,,,,,
pg,8,Performance Management,,,,,
pg,8,PostgreSQL,,,,,
pg,8,Performance is one of the most important and most complex tasks when managing a database,,,,,
pg,8,"It can be affected by the configuration, the hardware or even the design of the system",,,,,
pg,8,"By default, PostgreSQL is configured with compatibility and stability in mind, since the performance depends a lot on the hardware and on our system itself",,,,,
pg,8,We can have a system with a lot of data being read but the information does not change frequently,,,,,
pg,8,Or we can have a system that writes continuously,,,,,
pg,8,"For this reason, it is impossible to define a default configuration that works for all types of workloads",,,,,
pg,8,,,,,,
pg,8,"In this blog, we will see how one goes about analyzing the workload, or queries, that are running",,,,,
pg,8,We shall then review some basic configuration parameters to improve the performance of our PostgreSQL database,,,,,
pg,8,"As we mentioned, we will see only some of the parameters",,,,,
pg,8,"The list of PostgreSQL parameters is extensive, we would only touch on some of the key ones",,,,,
pg,8,"However, one can always consult the official documentation to delve into the parameters and configurations that seem most important or useful in our environment",,,,,
pg,8,,,,,,
pg,8,EXPLAIN,,,,,
pg,8,One of the first steps we can take to understand how to improve the performance of our database is to analyze the queries that are made,,,,,
pg,8,,,,,,
pg,8,PostgreSQL devises a query plan for each query it receives,,,,,
pg,8,"To see this plan, we will use EXPLAIN",,,,,
pg,8,,,,,,
pg,8,The structure of a query plan is a tree of plan nodes,,,,,
pg,8,The nodes in the lower level of the tree are scan nodes,,,,,
pg,8,They return raw rows from a table,,,,,
pg,8,There are different types of scan nodes for different methods of accessing the table,,,,,
pg,8,The EXPLAIN output has a line for each node in the plan tree,,,,,
pg,8,,,,,,
pg,8,"world=# EXPLAIN SELECT * FROM city t1,country t2 WHERE id>100 AND t1",,,,,
pg,8,opulation>700000 AND t2,,,,,
pg,8,opulation<7000000;,,,,,
pg,8,QUERY PLAN,,,,,
pg,8,--------------------------------------------------------------------------,,,,,
pg,8,Nested Loop,,,,,
pg,8,(cost=0.00,,,,,
pg,8,734.81 rows=50662 width=144),,,,,
pg,8,->,,,,,
pg,8,Seq Scan on city t1,,,,,
pg,8,(cost=0.00,,,,,
pg,8,93.19 rows=347 width=31),,,,,
pg,8,Filter: ((id > 100) AND (population > 700000)),,,,,
pg,8,->,,,,,
pg,8,Materialize,,,,,
pg,8,(cost=0.00,,,,,
pg,8,8.72 rows=146 width=113),,,,,
pg,8,->,,,,,
pg,8,Seq Scan on country t2,,,,,
pg,8,(cost=0.00,,,,,
pg,8,7.99 rows=146 width=113),,,,,
pg,8,Filter: (population < 7000000),,,,,
pg,8,(6 rows),,,,,
pg,8,This command shows how the tables in our query will be scanned,,,,,
pg,8,Let's see what these values correspond to that we can observe in our EXPLAIN,,,,,
pg,8,,,,,,
pg,8,The first parameter shows the operation that the engine is performing on the data in this step,,,,,
pg,8,,,,,,
pg,8,Estimated start-up cost,,,,,
pg,8,This is the time spent before the output phase can begin,,,,,
pg,8,,,,,,
pg,8,Estimated total cost,,,,,
pg,8,This is stated on the assumption that the plan node is run to completion,,,,,
pg,8,"In practice, a node's parent node might stop short of reading all available rows",,,,,
pg,8,,,,,,
pg,8,Estimated number of rows output by this plan node,,,,,
pg,8,"Again, the node is assumed to be run to completion",,,,,
pg,8,,,,,,
pg,8,Estimated average width of rows output by this plan node,,,,,
pg,8,,,,,,
pg,8,"The most critical part of the display is the estimated statement execution cost, which is the planner's guess at how long it will take to run the statement",,,,,
pg,8,"When comparing how effective one query is against the other, we will in practice be comparing the cost values of them",,,,,
pg,8,,,,,,
pg,8,It's important to understand that the cost of an upper-level node includes the cost of all its child nodes,,,,,
pg,8,It's also important to realize that the cost only reflects things that the planner cares about,,,,,
pg,8,"In particular, the cost does not consider the time spent transmitting result rows to the client, which could be an important factor in the real elapsed time; but the planner ignores it because it cannot change it by altering the plan",,,,,
pg,8,,,,,,
pg,8,The costs are measured in arbitrary units determined by the planner's cost parameters,,,,,
pg,8,"Traditional practice is to measure the costs in units of disk page fetches; that is, seq_page_cost is conventionally set to 1.0 and the other cost parameters are set relative to that",,,,,
pg,8,,,,,,
pg,8,EXPLAIN ANALYZE,,,,,
pg,8,"With this option, EXPLAIN executes the query, and then displays the true row counts and true run time accumulated within each plan node, along with the same estimates that a plain EXPLAIN shows",,,,,
pg,8,,,,,,
pg,8,Let's see an example of the use of this tool,,,,,
pg,8,,,,,,
pg,8,"world=# EXPLAIN ANALYZE SELECT * FROM city t1,country t2 WHERE id>100 AND t1",,,,,
pg,8,opulation>700000 AND t2,,,,,
pg,8,opulation<7000000;,,,,,
pg,8,QUERY PLAN,,,,,
pg,8,----------------------------------------------------------------------------------------------------------------------,,,,,
pg,8,Nested Loop,,,,,
pg,8,(cost=0.00,,,,,
pg,8,734.81 rows=50662 width=144) (actual time=0.081,,,,,
pg,8,22.066 rows=51100 loops=1),,,,,
pg,8,->,,,,,
pg,8,Seq Scan on city t1,,,,,
pg,8,(cost=0.00,,,,,
pg,8,93.19 rows=347 width=31) (actual time=0.069,,,,,
pg,8,0.618 rows=350 loops=1),,,,,
pg,8,Filter: ((id > 100) AND (population > 700000)),,,,,
pg,8,Rows Removed by Filter: 3729,,,,,
pg,8,->,,,,,
pg,8,Materialize,,,,,
pg,8,(cost=0.00,,,,,
pg,8,8.72 rows=146 width=113) (actual time=0.000,,,,,
pg,8,0.011 rows=146 loops=350),,,,,
pg,8,->,,,,,
pg,8,Seq Scan on country t2,,,,,
pg,8,(cost=0.00,,,,,
pg,8,7.99 rows=146 width=113) (actual time=0.007,,,,,
pg,8,0.058 rows=146 loops=1),,,,,
pg,8,Filter: (population < 7000000),,,,,
pg,8,Rows Removed by Filter: 93,,,,,
pg,8,Planning time: 0.136 ms,,,,,
pg,8,Execution time: 24.627 ms,,,,,
pg,8,(10 rows),,,,,
pg,8,"If we do not find the reason why our queries take longer than they should, we can check this blog for more information",,,,,
pg,8,,,,,,
pg,8,VACUUM,,,,,
pg,8,"The VACUUM process is responsible for several maintenance tasks within the database, one of them recovering storage occupied by dead tuples",,,,,
pg,8,"In the normal operation of PostgreSQL, tuples that are deleted or obsoleted by an update are not physically removed from their table; they remain present until a VACUUM is performed",,,,,
pg,8,"Therefore, it is necessary to do the VACUUM periodically, especially in frequently updated tables",,,,,
pg,8,,,,,,
pg,8,"If the VACUUM is taking too much time or resources, it means that we must do it more frequently, so that each operation has less to clean",,,,,
pg,8,,,,,,
pg,8,"In any case you may need to disable the VACUUM, for example when loading data in large quantities",,,,,
pg,8,,,,,,
pg,8,The VACUUM simply recovers space and makes it available for reuse,,,,,
pg,8,"This form of the command can operate in parallel with the normal reading and writing of the table, since an exclusive lock is not obtained",,,,,
pg,8,"However, the additional space is not returned to the operating system (in most cases); it is only available for reuse within the same table",,,,,
pg,8,,,,,,
pg,8,"VACUUM FULL rewrites all the contents of the table in a new disk file without additional space, which allows the unused space to return to the operating system",,,,,
pg,8,This form is much slower and requires an exclusive lock on each table while processing,,,,,
pg,8,,,,,,
pg,8,VACUUM ANALYZE performs a VACUUM and then an ANALYZE for each selected table,,,,,
pg,8,This is a practical way of combining routine maintenance scripts,,,,,
pg,8,,,,,,
pg,8,ANALYZE collects statistics on the contents of the tables in the database and stores the results in pg_statistic,,,,,
pg,8,"Subsequently, the query planner uses these statistics to help determine the most efficient execution plans for queries",,,,,
pg,8,,,,,,
pg,8,Download the Whitepaper Today,,,,,
pg,8,PostgreSQL Management & Automation with ClusterControl,,,,,
pg,8,"Learn about what you need to know to deploy, monitor, manage and scale PostgreSQL",,,,,
pg,8,Download the Whitepaper,,,,,
pg,8,Configuration parameters,,,,,
pg,8,To modify these parameters we must edit the file $ PGDATA / postgresql,,,,,
pg,8,conf,,,,,
pg,8,We must bear in mind that some of them require a restart of our database,,,,,
pg,8,,,,,,
pg,8,max_connections,,,,,
pg,8,Determines the maximum number of simultaneous connections to our database,,,,,
pg,8,"There are memory resources that can be configured per client, therefore, the maximum number of clients can suggest the maximum amount of memory used",,,,,
pg,8,,,,,,
pg,8,superuser_reserved_connections,,,,,
pg,8,"In case of reaching the limit of max_connection, these connections are reserved for superuser",,,,,
pg,8,,,,,,
pg,8,shared_buffers,,,,,
pg,8,Sets the amount of memory that the database server uses for shared memory buffers,,,,,
pg,8,"If you have a dedicated database server with 1 GB or more of RAM, a reasonable initial value for shared_buffers is 25% of your system's memory",1,,shared_buffers,P = 0.25 * memory,Memory >= 1GB
pg,8,"Larger configurations for shared_buffers generally require a corresponding increase in max_wal_size, to extend the process of writing large amounts of new or modified data over a longer period of time",,,,,
pg,8,,,,,,
pg,8,temp_buffers,,,,,
pg,8,Sets the maximum number of temporary buffers used for each session,,,,,
pg,8,These are local session buffers used only to access temporary tables,,,,,
pg,8,A session will assign the temporary buffers as needed up to the limit given by temp_buffers,,,,,
pg,8,,,,,,
pg,8,work_mem,,,,,
pg,8,"Specifies the amount of memory that will be used by the internal operations of ORDER BY, DISTINCT, JOIN, and hash tables before writing to the temporary files on disk",,,,,
pg,8,When configuring this value we must take into account that several sessions be executing these operations at the same time and each operation will be allowed to use as much memory as specified by this value before it starts to write data in temporary files,,,,,
pg,8,,,,,,
pg,8,This option was called sort_mem in older versions of PostgreSQL,,,,,
pg,8,,,,,,
pg,8,maintenance_work_mem,,,,,
pg,8,"Specifies the maximum amount of memory that maintenance operations will use, such as VACUUM, CREATE INDEX, and ALTER TABLE ADD FOREIGN KEY",,,,,
pg,8,"Since only one of these operations can be executed at the same time by a session, and an installation usually does not have many of them running simultaneously, it can be larger than the work_mem",1,1742,maintenance_work_mem,P > work_mem,
pg,8,Larger configurations can improve performance for VACUUM and database restores,,,,,
pg,8,,,,,,
pg,8,"When the autovacuum is executed, this memory can be assigned the number of times in which the autovacuum_max_workers parameter is configured, so we must take this into account, or otherwise, configure the autovacuum_work_mem parameter to manage this separately",,,,,
pg,8,,,,,,
pg,8,fsync,,,,,
pg,8,"If fsync is enabled, PostgreSQL will try to make sure that the updates are physically written to the disk",,,,,
pg,8,This ensures that the database cluster can be recovered to a consistent state after an operating system or hardware crash,,,,,
pg,8,,,,,,
pg,8,"While disabling fsync generally improves performance, it can cause data loss in the event of a power failure or a system crash",1,,fsync,P = off,
pg,8,"Therefore, it is only advisable to deactivate fsync if you can easily recreate your entire database from external data",,,,,
pg,8,,,,,,
pg,8,checkpoint_segments (PostgreSQL < 9.5),,,,,
pg,8,Maximum number of record file segments between automatic WAL control points (each segment is normally 16 megabytes),,,,,
pg,8,Increasing this parameter can increase the amount of time needed to recover faults,,,,,
pg,8,"In a system with a lot of traffic, it can affect the performance if it is set to a very low value",,,,,
pg,8,It is recommended to increase the value of checkpoint_segments on systems with many data modifications,,,,,
pg,8,,,,,,
pg,8,"Also, a good practice is to save the WAL files on a disk other than PGDATA",,,,,
pg,8,This is useful both for balancing the writing and for security in case of hardware failure,,,,,
pg,8,,,,,,
pg,8,"As of PostgreSQL 9.5 the configuration variable ""checkpoint_segments"" was removed, and was replaced by ""max_wal_size"" and ""min_wal_size""",,,,,
pg,8,max_wal_size (PostgreSQL >= 9.5),,,,,
pg,8,Maximum size the WAL is allowed to grow between the control points,,,,,
pg,8,The size of WAL can exceed max_wal_size in special circumstances,,,,,
pg,8,Increasing this parameter can increase the amount of time needed to recover faults,,,,,
pg,8,,,,,,
pg,8,min_wal_size (PostgreSQL >= 9.5),,,,,
pg,8,"When the WAL file is kept below this value, it is recycled for future use at a checkpoint, instead of being deleted",,,,,
pg,8,"This can be used to ensure that enough WAL space is reserved to handle spikes in the use of WAL, for example when executing large batch jobs",,,,,
pg,8,,,,,,
pg,8,wal_sync_method,,,,,
pg,8,Method used to force WAL updates to the disk,,,,,
pg,8,"If fsync is disabled, this setting has no effect",,,,,
pg,8,,,,,,
pg,8,wal_buffers,,,,,
pg,8,The amount of shared memory used for WAL data that has not yet been written to disk,,,,,
pg,8,"The default setting is about 3% of shared_buffers, not less than 64KB or more than the size of a WAL segment (usually 16MB)",,,,,
pg,8,Setting this value to at least a few MB can improve write performance on a server with many concurrent transactions,,,,,
pg,8,,,,,,
pg,8,effective_cache_size,,,,,
pg,8,This value is used by the query planner to take into account plans that may or may not fit in memory,,,,,
pg,8,This is taken into account in the cost estimates of using an index; a high value makes it more likely that index scans are used and a low value makes it more likely that sequential scans will be used,,,,,
pg,8,A reasonable value would be 50% of the RAM,1,1784,effective_cache_size,P = 0.5 * memory,
pg,8,,,,,,
pg,8,default_statistics_target,,,,,
pg,8,PostgreSQL collects statistics from each of the tables in its database to decide how queries will be executed on them,,,,,
pg,8,"By default, it does not collect too much information, and if you are not getting good execution plans, you should increase this value and then run ANALYZE in the database again (or wait for the AUTOVACUUM)",,,,,
pg,8,,,,,,
pg,8,synchronous_commit,,,,,
pg,8,"Specifies whether the transaction commit will wait for the WAL records to be written to disk before the command returns a ""success"" indication to the client",,,,,
pg,8,"The possible values ​​are: ""on"", ""remote_apply"", ""remote_write"", ""local"" and ""off""",,,,,
pg,8,"The default setting is ""on""",,,,,
pg,8,"When it is disabled, there may be a delay between the time the client returns, and when the transaction is guaranteed to be secure against a server lock",,,,,
pg,8,"Unlike fsync, disabling this parameter does not create any risk of database inconsistency: a crash of the operating system or database may result in the loss of some recent transactions allegedly committed, but the state of the database will be exactly the same as if those transactions had been cancelled cleanly",,,,,
pg,8,"Therefore, deactivating synchronous_commit can be a useful alternative when performance is more important than the exact certainty about the durability of a transaction",1,,synchronous_commit,P = off,
