dbms,filenr,sentence,KeySentence,Context,Parameter,Formula,Condition
ms,2,マイ プロファイル,,,,,
ms,2,ポリシーおよび手順,,,,,
ms,2,コンサルティングサービス,,,,,
ms,2,Microsoftプラットフォーム管理,,,,,
ms,2,データ保護,,,,,
ms,2,統合エンドポイント管理,,,,,
ms,2,パフォーマンス監視,,,,,
ms,2,データベース管理,,,,,
ms,2,リリースノートおよびガイド,,,,,
ms,2,教育サービス,,,,,
ms,2,ビデオチュートリアル,,,,,
ms,2,トライアル,,,,,
ms,2,パートナー,,,,,
ms,2,概要,,,,,
ms,2,Partner Circleへのログイン,,,,,
ms,2,パートナーになる,,,,,
ms,2,Find a Partner,,,,,
ms,2,パートナーコミュニティ,,,,,
ms,2,コミュニティ,,,,,
ms,2,Quest Community,,,,,
ms,2,Site,,,,,
ms,2,Search,,,,,
ms,2,User,,,,,
ms,2,Site,,,,,
ms,2,Search,,,,,
ms,2,User,,,,,
ms,2,Blogs,,,,,
ms,2,Database Management,,,,,
ms,2,5 MySQL Performance Tuning Tips,,,,,
ms,2,Data Protection,,,,,
ms,2,Database Management,,,,,
ms,2,Microsoft Platform Management,,,,,
ms,2,Performance Monitoring,,,,,
ms,2,Unified Endpoint Management,,,,,
ms,2,Quest,,,,,
ms,2,More,,,,,
ms,2,Cancel,,,,,
ms,2,New,,,,,
ms,2,5 MySQL Performance Tuning Tips,,,,,
ms,2,Actions,,,,,
ms,2,Subscribe by email,,,,,
ms,2,Posts RSS,,,,,
ms,2,More,,,,,
ms,2,Cancel,,,,,
ms,2,Tags,,,,,
ms,2,Database Performance,,,,,
ms,2,MySQL,,,,,
ms,2,Janis Griffin,,,,,
ms,2,30 Jul 2020,,,,,
ms,2,"If you pride yourself on your SQL optimization skills, then this is a good time to advance your MySQL performance tuning",,,,,
ms,2,,,,,,
ms,2,"For one thing, MySQL has spent the last seven years as a very close #2 in the race with #1- Oracle and #3- Microsoft SQL Server, according to DB-Engines",,,,,
ms,2,,,,,,
ms,2,"For another, MySQL is an open source database, something you can’t say about #1 or #3",,,,,
ms,2,"If you and your fellow database professionals are gravitating toward open source, MySQL is currently the one to beat",,,,,
ms,2,"It’s available on FreeBSD, Linux, OS X, Solaris and Windows",,,,,
ms,2,"It supports almost 20 different programming languages, from Ada to Tcl, which means it has something for just about every developer",,,,,
ms,2,,,,,,
ms,2,"And, MySQL has made recent news by changing obsolete terminology written into its source code and documentation",,,,,
ms,2,Their creators and engineers are paying attention,,,,,
ms,2,,,,,,
ms,2,The need for MySQL performance tuning,,,,,
ms,2,"But even with the #2 database, you can still write inefficient SQL statements and launch queries that run slowly",,,,,
ms,2,"For that, there’s MySQL performance tuning, which I’ll describe in the five tips below",,,,,
ms,2,,,,,,
ms,2,Tip 1: Monitor wait time,,,,,
ms,2,How long are your users waiting for a response from the database? MySQL provides wait events and thread states to help you answer that question,,,,,
ms,2,"By monitoring each step that a SQL statement takes in the database until it sends back a response, you draw a clear picture of where the query spends time",,,,,
ms,2,And that’s where you start your MySQL performance tuning,,,,,
ms,2,,,,,,
ms,2,"In early versions of MySQL, you couldn’t look at the Performance_Schema database or the Information_Schema database without causing locking or affecting performance",,,,,
ms,2,"Nowadays, MySQL offers better information on both current and historical events at the levels of statements, stages and waits",,,,,
ms,2,"For example, the number of tables in Performance_Schema that you can query for tuning information grew from 17 to 87 between versions 5.5 and 5.7",,,,,
ms,2,Version 8 includes a transactional data dictionary for the database objects (you’ll query those in Tip 3) that used to be stored only in underlying files,,,,,
ms,2,,,,,,
ms,2,Query for wait time data,,,,,
ms,2,Start your MySQL performance tuning with this query on the main tables associated with wait time:,,,,,
ms,2,INSERT INTO wta_data SELECTt,,,,,
ms,2,"processlist_id AS conn_id, t",,,,,
ms,2,"processlist_user AS user, t",,,,,
ms,2,"processlist_host AS host, t",,,,,
ms,2,"processlist_db AS db, LOWER(t",,,,,
ms,2,"processlist_state) AS state, t",,,,,
ms,2,"processlist_info AS current_sql, MD5(t",,,,,
ms,2,"processlist_info) AS current_sql_md5, t",,,,,
ms,2,"processlist_command AS command, w",,,,,
ms,2,"event_id AS wait_event_id, w",,,,,
ms,2,"end_event_id AS wait_event_end_id, w",,,,,
ms,2,"event_name AS wait_event_name, w",,,,,
ms,2,"operation AS wait_operation, w",,,,,
ms,2,"object_schema AS wait_schema, w",,,,,
ms,2,"object_name AS wait_object_name, w",,,,,
ms,2,"object_type AS wait_type, w",,,,,
ms,2,"index_name AS wait_index, s",,,,,
ms,2,"sql_text AS statement_sql, MD5(s",,,,,
ms,2,"sql_text) AS statement_sql_md5, CASE WHEN RIGHT(s",,,,,
ms,2,"digest_text, 3)= '",,,,,
ms,2,,,,,,
ms,2,"THEN 1 ELSE 0 END AS statement_digest_truncated, s",,,,,
ms,2,"digest AS statement_digest, s",,,,,
ms,2,"event_id AS statement_event_id, s",,,,,
ms,2,"end_event_id AS statement_event_end_id, conn",,,,,
ms,2,attr_value AS program_nameFROM performance_schema,,,,,
ms,2,threads AS t LEFT JOINperformance_schema,,,,,
ms,2,events_waits_current AS w ON w,,,,,
ms,2,thread_id = t,,,,,
ms,2,thread_idAND w,,,,,
ms,2,end_event_id IS NULL AND w,,,,,
ms,2,event_name <> 'idle'LEFT JOIN performance_schema,,,,,
ms,2,events_statements_current AS s ON s,,,,,
ms,2,thread_id= t,,,,,
ms,2,thread_id AND s,,,,,
ms,2,"digest IS NOT NULLLEFT JOIN (SELECT processlist_id, GROUP_CONCAT(attr_value ORDER BYattr_name DESC SEPARATOR '~^~') attr_valueFROM performance_schema",,,,,
ms,2,"session_connect_attrs WHERE attr_name IN('program_name','_client_name') GROUP BY processlist_id ) connON t",,,,,
ms,2,processlist_id = conn,,,,,
ms,2,processlist_idWHERE t,,,,,
ms,2,instrumented = 'YES' AND t,,,,,
ms,2,processlist_id <> connection_id()AND (t,,,,,
ms,2,PROCESSLIST_COMMAND <> 'Sleep');Notice that the query excludes threads containing a Sleep command and those with a wait event of idle,,,,,
ms,2,,,,,,
ms,2,"To study wait time, run that query repeatedly at some interval — say, one minute — and save the results to a table (here, wta_data)",,,,,
ms,2,,,,,,
ms,2,Find the queries that are spending the most time in the database,,,,,
ms,2,"Now run a query that groups the data by sql_text, wait_operation and time_in_seconds for each wait event, then sums the total time the query spends",,,,,
ms,2,,,,,,
ms,2,select w,,,,,
ms,2,"sql_text, w",,,,,
ms,2,"wait_operation, w",,,,,
ms,2,"time_in_seconds, tot",,,,,
ms,2,"tot_time from(select substr(current_sql, 1, 60) sql_text,",,,,,
ms,2,"wait_operation, count(*) time_in_seconds",,,,,
ms,2,"from wta_data w group by substr(current_sql, 1, 60), wait_operation) w c(select substr(current_sql, 1,60) sql_text, count(*) tot_time",,,,,
ms,2,from wta_data,,,,,
ms,2,"group by substr(current_sql, 1,60)) totwhere w",,,,,
ms,2,wait_operation is not nulland w,,,,,
ms,2,sql_text = tot,,,,,
ms,2,sql_textorder by tot,,,,,
ms,2,"tot_time, time_in_seconds;",,,,,
ms,2,"Then, examine the query output (this is from a sample database for a rental company):",,,,,
ms,2,The middle two rows reveal that one SQL statement spent 21 seconds on a read and 56 times that long (1183 seconds) on a fetch,,,,,
ms,2,The bottom two rows show that another SQL statement spent 39 seconds on a read and 35 times that long (1370 seconds) on a fetch,,,,,
ms,2,That’s an awful lot of fetching for not much reading,,,,,
ms,2,"Clearly, there’s room for improvement",,,,,
ms,2,,,,,,
ms,2,Analyzing wait time reveals important baseline metrics you’ll need in MySQL performance tuning,,,,,
ms,2,"In this case, the focus is on the big difference between rows examined and rows sent",,,,,
ms,2,Average wait time itself is another useful metric,,,,,
ms,2,"Baseline metrics allow you to set a tuning target, when you can say, “That’s good enough",,,,,
ms,2,Then you move on to the next performance problem,,,,,
ms,2,,,,,,
ms,2,Tip 2: Review the execution plan,,,,,
ms,2,The execution plan reveals the cost of each operation,,,,,
ms,2,"That helps you find the most expensive steps, such as I/O (rows examined, rows sent), full table scans, index scans, filtering predicates and column data types",,,,,
ms,2,,,,,,
ms,2,MySQL gives you several options for generating an execution plan:,,,,,
ms,2,Run explain from a command prompt,,,,,
ms,2,,,,,,
ms,2,"Running EXPLAIN FORMAT=JSON generates a JSON-formatted explain plan with extended and partition information, plus detail on the operations including which part of the key was used",,,,,
ms,2,,,,,,
ms,2,"SET OPTIMIZER_TRACE=""ENABLED=ON""; puts the trace in memory to write information to the optimizer_trace table in information_schema",,,,,
ms,2,It captures the costs of all the operations that the optimizer considered for the current plan (version 5.6.3 and above),,,,,
ms,2,,,,,,
ms,2,"MySQL Workbench offers a graphical view of the plan, shown below",,,,,
ms,2,,,,,,
ms,2,"That execution plan shows table name, type of data access, references and the number of rows that the optimizer estimates it will examine when it runs — all useful in MySQL performance tuning",,,,,
ms,2,,,,,,
ms,2,"In general, the earlier in your query that you apply filtering predicates, the less data you discard later",,,,,
ms,2,The execution plan makes it easy to see how early or late your query is applying filters,,,,,
ms,2,"Does your query launch any temporary or filesort activities? If so, the execution plan shows you where they occur so you can try to reduce the amount of data you’re sending to them",,,,,
ms,2,,,,,,
ms,2,"Note the Cost Hint that MySQL Workbench displays (gray box above), advising you that the full table scan on student can be an expensive operation",,,,,
ms,2,,,,,,
ms,2,Tip 3: Gather object information,,,,,
ms,2,"Next, you’ll want to know as much as possible about the underlying tables in a query",,,,,
ms,2,"Useful information includes table size, whether it’s really a table or just a view, the cardinality of columns in where clauses, and the use of wildcards and scalar functions",,,,,
ms,2,,,,,,
ms,2,A quick way to gather that information is the mysqlshow --status command,,,,,
ms,2,,,,,,
ms,2,"To review indexes and constraints, run show indexes",,,,,
ms,2,,,,,,
ms,2,"That shows you which columns are in the index, especially the left leading column in a multi-column index",,,,,
ms,2,,,,,,
ms,2,"Can the query even use the index? If your query applies functions on an indexed column, the optimizer won’t use the index at all, and you may need to rewrite the query",,,,,
ms,2,,,,,,
ms,2,"Review the existing keys, constraints and relationships",,,,,
ms,2,"For queries that join many tables, create an Entity Relationship Diagram (ERD) that shows you how the tables are related to one another",,,,,
ms,2,,,,,,
ms,2,Tip 4: Find the driving table,,,,,
ms,2,Your goal in MySQL performance tuning is to drive the query with the table that returns the least data,,,,,
ms,2,"In other words, you compare the number of rows in the final result set to the number of rows the query examined",,,,,
ms,2,,,,,,
ms,2,Using the driving table reduces the number of logical reads,,,,,
ms,2,"To find the driving table, you study Joins (Right, Left, Outer) and filtering predicates to figure out how to filter as early in the query as possible",,,,,
ms,2,,,,,,
ms,2,Below is a partial execution plan for a query in a university billing application,,,,,
ms,2,"The red operation shows a high number of rows read (more than 8,700) from the student table",,,,,
ms,2,"In fact, it’s every row in the table, which is inefficient",,,,,
ms,2,,,,,,
ms,2,Here is a sample query for all students taking a class called “MySQL Performance Tuning”:,,,,,
ms,2,SELECT s,,,,,
ms,2,"fname, s",,,,,
ms,2,"lname, r",,,,,
ms,2,signup_dateFROM student sINNER JOIN registration rON s,,,,,
ms,2,student_id = r,,,,,
ms,2,student_idINNER JOIN class cON r,,,,,
ms,2,class_id = c,,,,,
ms,2,class_idWHERE c,,,,,
ms,2,name,,,,,
ms,2,= 'MYSQL PERFORMANCE TUNING'AND r,,,,,
ms,2,"signup_date BETWEENDATE_SUB(@BillDate, INTERVAL 1 DAY) and @BillDateAND r",,,,,
ms,2,cancelled = 'N';,,,,,
ms,2,"Using SQL diagramming, you determine that class is the driving table",,,,,
ms,2,You run the following SQL to add and view two foreign keys:,,,,,
ms,2,"ALTER TABLE registration ADD FOREIGN KEY (student_id) REFERENCES student(student_id);ALTER TABLE registration ADD FOREIGN KEY (class_id) REFERENCES class(class_id);SELECT table_name,column_name,constraint_name,referenced_table_name,referenced_column_nameFROM",,,,,
ms,2,information_schema,,,,,
ms,2,key_column_usageWHERE,,,,,
ms,2,table_schema = 'csu' AND table_name = 'registration'AND referenced_column_name IS NOT NULL;,,,,,
ms,2,"With the addition of those foreign key constraints, the optimizer chooses a better execution plan using class as the driving table",,,,,
ms,2,"Although it’s still running that full table scan, several important numbers are improved:",,,,,
ms,2,Before foreign keys,,,,,
ms,2,After foreign keys,,,,,
ms,2,Executions,,,,,
ms,2,28K,,,,,
ms,2,348K,,,,,
ms,2,Average Wait Time,,,,,
ms,2,114 ms,,,,,
ms,2,4 ms,,,,,
ms,2,Rows Examined/Sent,,,,,
ms,2,84K/2,,,,,
ms,2,1.4K/2,,,,,
ms,2,"To send the same number of rows, just 1/60th of the rows (1.4/84) now need to be examined",,,,,
ms,2,"Plus, the ratio of executions to average wait time is vastly improved",,,,,
ms,2,,,,,,
ms,2,"You may find room for even more improvement, for example, by reviewing your choice of indexes to reduce the number of rows examined",,,,,
ms,2,"In MySQL you can create a covering index, which includes all the columns in the query",,,,,
ms,2,That prevents extra I/O because the index can satisfy the query,,,,,
ms,2,"Or you can create a partial index, say, on a table containing a large varchar column, where the index would be too large to traverse",,,,,
ms,2,"MySQL supports indexes on a virtual column, which works similarly to a function index in Oracle, except that the data is stored only in the index",,,,,
ms,2,,,,,,
ms,2,"Note, though, that adding indexes doesn’t always improve performance",,,,,
ms,2,"Fortunately, MySQL Workbench makes it easy to capture metrics before and after you experiment so you can see whether and how you’ve improved things",,,,,
ms,2,,,,,,
ms,2,Tip 5: Identify performance inhibitors,,,,,
ms,2,"Finally, most of the low-hanging fruit of MySQL performance tuning lies in small programming mistakes that have a big impact:",,,,,
ms,2,Cursor or row-by-row processing,,,,,
ms,2,Parallel query processing — Sometimes it’s better to split a complex report into multiple queries and run them in parallel,,,,,
ms,2,,,,,,
ms,2,Hard-coded hints allow you to execute the query with the plan that you want to test,,,,,
ms,2,But hints can become stale or forgotten over time,,,,,
ms,2,,,,,,
ms,2,"Wild cards like * may seem handy, but they just generate I/O, add to CPU workload and thrash memory",,,,,
ms,2,"Beware of SELECT * (often used by SQL generators such as EMF, LINQ and NHibernate) and the missing where clause",,,,,
ms,2,,,,,,
ms,2,Implicit data conversions are a mismatch of datatypes between the column and a parameter,,,,,
ms,2,They impact CPU consumption and can turn off index usage,,,,,
ms,2,,,,,,
ms,2,Performance is often hampered by mistakes that database developers introduce when they’re rushing to beat a release deadline and feeling pressure to get new features working,,,,,
ms,2,"Usually, the mistakes are easy to fix, but it does take time and effort to find them",,,,,
ms,2,,,,,,
ms,2,Start tuning the performance of your MySQL databases,,,,,
ms,2,"While the details vary from one database vendor to another, the five main steps of MySQL performance tuning apply:",,,,,
ms,2,Monitor wait time,,,,,
ms,2,Review the execution plan,,,,,
ms,2,Gather object information,,,,,
ms,2,Find the driving table,,,,,
ms,2,Identify performance inhibitors,,,,,
ms,2,"As a MySQL database professional or developer, you’ll find that the methodical approach described here will help you get the most out of this open source database",,,,,
ms,2,,,,,,
ms,2,"The Fundamental Guide to SQL Server Query OptimizationWant more background on wait times, execution plans, object information, driving tables and performance inhibitors? Now that you’ve seen how to apply MySQL performance tuning, take a deeper dive into SQL query optimization in general",,,,,
ms,2,,,,,,
ms,2,Learn more about how optimizers use the execution plan,,,,,
ms,2,Walk through SQL diagramming,,,,,
ms,2,See how a covering index can affect I/O,,,,,
ms,2,Follow all 5 tips through a couple of real-world case studies,,,,,
ms,2,,,,,,
ms,2,Download the e-Book,,,,,
ms,2,sales2,,,,,
ms,2,3 months ago,,,,,
ms,2,Above Information is good,,,,,
ms,2,Interested one can also visit INDIA Access web for relevant services,,,,,
ms,2,,,,,,
ms,2,Cancel,,,,,
ms,2,Up,,,,,
ms,2,0,,,,,
ms,2,Down,,,,,
ms,2,Reply,,,,,
ms,2,More,,,,,
ms,2,Cancel,,,,,
ms,2,Mark,,,,,
ms,2,Kurtz,,,,,
ms,2,4 months ago,,,,,
ms,2,very nice,,,,,
ms,2,Thanks for writing this,,,,,
ms,2,,,,,,
ms,2,Cancel,,,,,
ms,2,Up,,,,,
ms,2,0,,,,,
ms,2,Down,,,,,
ms,2,Reply,,,,,
ms,2,More,,,,,
ms,2,Cancel,,,,,
ms,2,Phil,,,,,
ms,2,Rodas,,,,,
ms,2,4 months ago,,,,,
ms,2,As always,,,,,
ms,2,Great job Janice!,,,,,
ms,2,Cancel,,,,,
ms,2,Up,,,,,
ms,2,0,,,,,
ms,2,Down,,,,,
ms,2,Reply,,,,,
ms,2,More,,,,,
ms,2,Cancel,,,,,
ms,2,Related Content,,,,,
ms,2,Company,,,,,
ms,2,About Us,,,,,
ms,2,Buy,,,,,
ms,2,Contact Us,,,,,
ms,2,Careers,,,,,
ms,2,News,,,,,
ms,2,Resources,,,,,
ms,2,Blogs,,,,,
ms,2,Customer Stories,,,,,
ms,2,Documents,,,,,
ms,2,Events,,,,,
ms,2,Videos,,,,,
ms,2,Support,,,,,
ms,2,Professional Services,,,,,
ms,2,Renew Support,,,,,
ms,2,Technical Support,,,,,
ms,2,Training & Certification,,,,,
ms,2,Support Services,,,,,
ms,2,Social Networks,,,,,
ms,2,Facebook,,,,,
ms,2,Instagram,,,,,
ms,2,LinkedIn,,,,,
ms,2,Twitter,,,,,
ms,2,YouTube,,,,,
ms,2,© 2020 Quest Software Inc,,,,,
ms,2,ALL RIGHTS RESERVED,,,,,
ms,2,,,,,,
ms,2,Legal,,,,,
ms,2,Terms of Use,,,,,
ms,2,Privacy,,,,,
ms,2,Community Feedback & Support,,,,,
ms,2,会社名,,,,,
ms,2,会社情報,,,,,
ms,2,購入,,,,,
ms,2,お問い合わせ,,,,,
ms,2,採用情報,,,,,
ms,2,ニュース,,,,,
ms,2,リソース,,,,,
ms,2,ブログ,,,,,
ms,2,お客様の事例,,,,,
ms,2,ドキュメント,,,,,
ms,2,イベント,,,,,
ms,2,ビデオ,,,,,
ms,2,サポート,,,,,
ms,2,プロフェッショナルサービス,,,,,
ms,2,サポートの更新,,,,,
ms,2,テクニカルサポート,,,,,
ms,2,トレーニングと認定資格,,,,,
ms,2,サポートサービス,,,,,
ms,2,ソーシャルネットワーク,,,,,
ms,2,Facebook,,,,,
ms,2,Instagram,,,,,
ms,2,LinkedIn,,,,,
ms,2,Twitter,,,,,
ms,2,YouTube,,,,,
ms,2,© 2020 Quest Software Inc,,,,,
ms,2,ALL RIGHTS RESERVED,,,,,
ms,2,,,,,,
ms,2,「法務」,,,,,
ms,2,ご利用規約,,,,,
ms,2,個人情報保護方針,,,,,
ms,2,コミュニティのフィードバックとサポート,,,,,
ms,3,MySQL Performance Tuning Tips To Optimize Database,,,,,
ms,3,"Chat with us,",,,,,
ms,3,powered by LiveChat,,,,,
ms,3,This website uses cookies,,,,,
ms,3,"Our website, platform and/or any sub domains use cookies to understand how you use our services, and to improve both your experience and our marketing relevance",,,,,
ms,3,,,,,,
ms,3,Continue,,,,,
ms,3,Change settings,,,,,
ms,3,Find,,,,,
ms,3,out more,,,,,
ms,3,Features,,,,,
ms,3,Pricing,,,,,
ms,3,Partners,,,,,
ms,3,Support,,,,,
ms,3,Login,,,,,
ms,3,Start Free,,,,,
ms,3,Categories,,,,,
ms,3,Updates,,,,,
ms,3,Apps,,,,,
ms,3,WordPress,,,,,
ms,3,Plugins,,,,,
ms,3,Themes,,,,,
ms,3,WooCommerce,,,,,
ms,3,Plugins,,,,,
ms,3,Themes,,,,,
ms,3,Magento,,,,,
ms,3,Magento 1,,,,,
ms,3,Magento 2,,,,,
ms,3,Drupal,,,,,
ms,3,Drupal 7,,,,,
ms,3,Drupal 8,,,,,
ms,3,PHP,,,,,
ms,3,Database,,,,,
ms,3,Git,,,,,
ms,3,Symfony,,,,,
ms,3,Yii,,,,,
ms,3,CodeIgniter,,,,,
ms,3,Laravel,,,,,
ms,3,All Topics,,,,,
ms,3,PrestaShop,,,,,
ms,3,All Topics,,,,,
ms,3,Opencart,,,,,
ms,3,All Topics,,,,,
ms,3,Joomla,,,,,
ms,3,All Topics,,,,,
ms,3,Moodle,,,,,
ms,3,All Topics,,,,,
ms,3,Ecommerce,,,,,
ms,3,All Topics,,,,,
ms,3,Dropshipping,,,,,
ms,3,Ecommerce Marketing,,,,,
ms,3,Ecommerce Tutorials,,,,,
ms,3,Success Stories,,,,,
ms,3,Agencies,,,,,
ms,3,Startups,,,,,
ms,3,All Topics,,,,,
ms,3,Startup Tips & Hacks,,,,,
ms,3,Startup Marketing & Growth,,,,,
ms,3,Startup in Spotlight,,,,,
ms,3,Affiliate,,,,,
ms,3,IaaS,,,,,
ms,3,Interviews,,,,,
ms,3,All Topics,,,,,
ms,3,WordPress Interviews,,,,,
ms,3,Magento Interviews,,,,,
ms,3,PHP Interviews,,,,,
ms,3,Marketers Interviews,,,,,
ms,3,Drupal Interviews,,,,,
ms,3,Startup & Entrepreneur Interviews,,,,,
ms,3,Others,,,,,
ms,3,Digital Marketing,,,,,
ms,3,SEO,,,,,
ms,3,Social Media,,,,,
ms,3,Resources,,,,,
ms,3,Ebooks,,,,,
ms,3,Case Studies,,,,,
ms,3,API,,,,,
ms,3,All Topics,,,,,
ms,3,Design and Dev,,,,,
ms,3,All Topics,,,,,
ms,3,Miscellaneous,,,,,
ms,3,Events and Meetups,,,,,
ms,3,Select Category,,,,,
ms,3,Database,,,,,
ms,3,PHP,,,,,
ms,3,Exclusive MySQL Performance Tuning Tips For Better Database Optimization,,,,,
ms,3,Shahroze Nawaz,,,,,
ms,3,"March 19, 2019",,,,,
ms,3,7 Min Read,,,,,
ms,3,"Structured Query Language (SQL) is a special-purpose programming language used to store, manipulate, and retrieve data from the database",,,,,
ms,3,"It has found applications in many relational database systems including MySQL, Postgres, Oracle, SQL Server, and others",,,,,
ms,3,,,,,,
ms,3,"By using SQL statements, developers easily carry out various functional database operations such as creating, updating, and deleting data",,,,,
ms,3,,,,,,
ms,3,"As data volumes grow, and technology becomes increasingly complex, it is becoming more important to optimize MySQL databases properly to deliver end-user experience and to lower infrastructure costs",,,,,
ms,3,"MySQL performance tuning tools can help database professionals quickly identify bottlenecks, target insufficient operations through a review of query execution plans, and eliminate any guessing games",,,,,
ms,3,,,,,,
ms,3,Table of Content,,,,,
ms,3,The Benefits of MySQL Performance Tuning,,,,,
ms,3,Optimize Queries With MySQL Query Optimization Guidelines,,,,,
ms,3,Avoid using functions in predicates,,,,,
ms,3,Avoid using a wildcard (%) at the beginning of a predicate,,,,,
ms,3,Avoid unnecessary columns in SELECT clause,,,,,
ms,3,"Use inner join, instead of outer join if possible",,,,,
ms,3,Use DISTINCT and UNION only if it is necessary,,,,,
ms,3,The ORDER BY clause is mandatory in SQL if you expect to get a sorted result,,,,,
ms,3,Don’t Use MySQL as a Queue,,,,,
ms,3,Understand the Four Fundamental Resources,,,,,
ms,3,Pagination Queries,,,,,
ms,3,Optimizing MySQL Subqueries,,,,,
ms,3,MySQL Query Cache,,,,,
ms,3,Use Memcached for MySQL Caching,,,,,
ms,3,Wrapping up!,,,,,
ms,3,"With the added complexity of growing data volumes and ever-changing workloads, database performance tuning and MySQL query optimization are now necessary to maximize resource utilization and system performance",,,,,
ms,3,,,,,,
ms,3,There are several reasons which make SQL tuning a bit complex for developers,,,,,
ms,3,"Firstly, it requires extensive technical expertise to write and understand different execution plans",,,,,
ms,3,While writing clean and complete SQL statements is the responsibility of the one who garners thorough knowledge of it,,,,,
ms,3,,,,,,
ms,3,"Besides its complexity, tuning is very time-consuming",,,,,
ms,3,"Because when you have a large number of SQL statements to sort through, it brings a bit of uncertainty to find out which statements must you tune up and which one should you leave",,,,,
ms,3,"And while every statement is different, their tuning approach also varies according to their respective functionalities",,,,,
ms,3,,,,,,
ms,3,"In this tutorial, I will discuss how to improve MySQL performance using some handy performance tuning tips",,,,,
ms,3,"So, let’s see them in detail below:",,,,,
ms,3,The Benefits of MySQL Performance Tuning,,,,,
ms,3,The major advantage of identifying the performance driving factor for database allows you to avoid over-provisioning and reducing cost by right-sizing your servers,,,,,
ms,3,"It also gives you insights into whether moving data storage or adding server capacity will bring improvement in performance or not, and if so, then how much will it be",,,,,
ms,3,,,,,,
ms,3,The tuning database for MySQL query performance optimization doesn’t come with pale challenges,,,,,
ms,3,"However, once tuned properly, the database gives worthwhile performance results with great functionalities",,,,,
ms,3,It not only lowers unwanted task load but also optimizes the MySQL database for faster data retrieval,,,,,
ms,3,,,,,,
ms,3,You Might Also Like: PHP Performance Tips to Optimize Your Websites,,,,,
ms,3,Optimize Queries With MySQL Query Optimization Guidelines,,,,,
ms,3,Follow these best practices for your MySQL performance tuning and optimizing database speed,,,,,
ms,3,,,,,,
ms,3,"First of all, ensure indexing of all the predicates in WHERE, JOIN, ORDER BY, and GROUP BY clauses",,,,,
ms,3,WebSphere Commerce strongly emphasizes on indexing of predicates to augment SQL performance,,,,,
ms,3,"Because improper indexing of SQL queries can cause table scans, which eventually lead up to locking problems and other issues",,,,,
ms,3,,,,,,
ms,3,"Therefore, I highly recommend indexing all predicate columns so that database can experience MySQL query optimization",,,,,
ms,3,,,,,,
ms,3,You Might Also Like: Laravel Performance Optimization Guide,,,,,
ms,3,Avoid using functions in predicates,,,,,
ms,3,The database doesn’t use an index if it has some function predefined in the column,,,,,
ms,3,,,,,,
ms,3,For example:,,,,,
ms,3,SELECT * FROM TABLE1 WHERE UPPER(COL1)='ABC'CopySELECT * FROM TABLE1 WHERE UPPER(COL1)='ABC'CopySELECT * FROM TABLE1 WHERE UPPER(COL1)='ABC'Copy,,,,,
ms,3,"Because of the UPPER() function, the database doesn’t utilize the index on COL1",,,,,
ms,3,"If there isn’t any way to avoid that function in SQL, you will have to create a new function-based index or have to generate custom columns in the database to improve performance",,,,,
ms,3,,,,,,
ms,3,Avoid using a wildcard (%) at the beginning of a predicate,,,,,
ms,3,The predicate LIKE '%abc' causes a full table scan,,,,,
ms,3,For example:,,,,,
ms,3,SELECT * FROM TABLE1 WHERE COL1 LIKE '%ABC'CopySELECT * FROM TABLE1 WHERE COL1 LIKE '%ABC'CopySELECT * FROM TABLE1 WHERE COL1 LIKE '%ABC'Copy,,,,,
ms,3,"In most cases, this wildcard usage brings major performance limitations",,,,,
ms,3,,,,,,
ms,3,Avoid unnecessary columns in SELECT clause,,,,,
ms,3,"Instead of using ‘SELECT *’, always specify columns in the SELECT clause to improve MySQL performance",,,,,
ms,3,"Because unnecessary columns cause additional load on the database, slowing down its performance as well whole systematic process",,,,,
ms,3,,,,,,
ms,3,"Use inner join, instead of outer join if possible",,,,,
ms,3,Use outer join only when it is necessary,,,,,
ms,3,"Using it needlessly not only limits database performance but also limits MySQL query optimization options, resulting in slower execution of SQL statements",,,,,
ms,3,,,,,,
ms,3,Use DISTINCT and UNION only if it is necessary,,,,,
ms,3,Using UNION and DISTINCT operators without any major purpose causes unwanted sorting and slowing down of SQL execution,,,,,
ms,3,"Instead of UNION, using UNION ALL brings more efficiency in the process and improves MySQL performance more precisely",,,,,
ms,3,,,,,,
ms,3,The ORDER BY clause is mandatory in SQL if you expect to get a sorted result,,,,,
ms,3,The ORDER BY keyword sorts the result-set in predefined statement columns,,,,,
ms,3,"Though the statement brings advantage for the database admins for getting the sorted data, it also produces a bit performance impact in the SQL execution",,,,,
ms,3,"Because the query first needs to sort the data for producing the final result-set, causing a bit complex operation in the SQL execution",,,,,
ms,3,,,,,,
ms,3,You Might Also Like: How to Join Two Tables in MySQL,,,,,
ms,3,Don’t Use MySQL as a Queue,,,,,
ms,3,Queues can affect your database performance right from the core and could enter in your app databases without your knowledge,,,,,
ms,3,"For instance, if you are setting up a status for a particular item so that a ‘relevant process’ can access it, you are unintentionally creating a queue",,,,,
ms,3,What it does is that it builds up extra load time to access the resource without any major reason,,,,,
ms,3,,,,,,
ms,3,Cloudways Provides Pre-installed Redis & Memcache,,,,,
ms,3,"At Cloudways you can avail the Utilities like Memcache, Supervisord, and Redis to optimize your database",,,,,
ms,3,,,,,,
ms,3,Check Now,,,,,
ms,3,Queues cause problems for two major reasons,,,,,
